timestamp,latitude,longitude
2022-12-09 00:00:30,46.52256896754327,6.584336738136902
2022-12-09 00:00:30.319000,46.5225626691842,6.584336662411259
2022-12-09 00:00:30.854000,46.52255637046057,6.5843366964335805
2022-12-09 00:00:31.412000,46.52255007858553,6.584336401314631
2022-12-09 00:00:32.074000,46.52254378022646,6.584336325588987
2022-12-09 00:00:32.513000,46.52253749446892,6.584335920891525
2022-12-09 00:00:33.073000,46.52253119839294,6.584335735440983
2022-12-09 00:00:33.662000,46.522524920667614,6.584335221288283
2022-12-09 00:00:34.242000,46.522518628792575,6.584334926169333
2022-12-09 00:00:34.689000,46.52251235106725,6.584334412016633
2022-12-09 00:00:35.273000,46.52250605499127,6.584334226566091
2022-12-09 00:00:35.791000,46.52249976923373,6.584333821868629
2022-12-09 00:00:36.407000,46.522493477358694,6.584333526749679
2022-12-09 00:00:36.870000,46.52248719160116,6.584333122052217
2022-12-09 00:00:37.434000,46.52248089552518,6.584332936601675
2022-12-09 00:00:38.013000,46.52247460976764,6.584332531904213
2022-12-09 00:00:38.471000,46.522468311408566,6.584332456178569
2022-12-09 00:00:39.049000,46.52246201953353,6.58433216105962
2022-12-09 00:00:39.612000,46.52245572117445,6.584332085333976
2022-12-09 00:00:40.189000,46.52244942509847,6.584331899883434
2022-12-09 00:00:40.657000,46.5224431267394,6.584331824157791
2022-12-09 00:00:41.262000,46.52243682838032,6.584331748432147
2022-12-09 00:00:41.729000,46.522430529656695,6.584331782454469
2022-12-09 00:00:42.307000,46.522424233580715,6.584331597003927
2022-12-09 00:00:42.777000,46.52241793485709,6.584331631026249
2022-12-09 00:00:43.375000,46.52241163649801,6.584331555300605
2022-12-09 00:00:43.961000,46.52240533777439,6.584331589322927
2022-12-09 00:00:44.422000,46.52239904589935,6.584331294203977
2022-12-09 00:00:44.988000,46.52239274982337,6.584331108753435
2022-12-09 00:00:45.459000,46.52238646406583,6.584330704055973
2022-12-09 00:00:46.028000,46.52238016570676,6.58433062833033
2022-12-09 00:00:46.613000,46.52237386734768,6.584330552604686
2022-12-09 00:00:47.076000,46.522367570178154,6.58433069636461
2022-12-09 00:00:47.644000,46.522361274102174,6.584330510914068
2022-12-09 00:00:48.106000,46.52235498579432,6.58433087398441
2022-12-09 00:00:48.696000,46.52234868743525,6.584330798258766
2022-12-09 00:00:49.178000,46.522342399127396,6.584331161329108
2022-12-09 00:00:49.777000,46.52233610195787,6.584331305089032
2022-12-09 00:00:50.356000,46.522329820954894,6.584331777665385
2022-12-09 00:00:50.822000,46.52232352378537,6.584331921425309
2022-12-09 00:00:51.405000,46.522317235477516,6.584332284495651
2022-12-09 00:00:51.982000,46.522310947169665,6.584332647565993
2022-12-09 00:00:52.441000,46.5223046865134,6.584333338689203
2022-12-09 00:00:53.020000,46.52229841472856,6.584333920627617
2022-12-09 00:00:53.505000,46.52229219888391,6.584334937909375
2022-12-09 00:00:54.095000,46.52228593822765,6.584335629032585
2022-12-09 00:00:54.693000,46.522279666442806,6.584336210970999
2022-12-09 00:00:55.162000,46.522273378134955,6.584336574041341
2022-12-09 00:00:55.723000,46.52226709713198,6.584337046617694
2022-12-09 00:00:56.313000,46.522260801056,6.584336861167152
2022-12-09 00:00:56.919000,46.52225454512883,6.584336128607118
2022-12-09 00:00:57.568000,46.52225014515285,6.584331628947774
2022-12-09 00:00:58.103000,46.52224687185835,6.584326256501803
2022-12-09 00:00:58.658000,46.52224378836976,6.584320773284606
2022-12-09 00:00:59.207000,46.52224023791484,6.584315579223923
2022-12-09 00:00:59.776000,46.522236163066765,6.58431078411553
2022-12-09 00:01:00.468000,46.522231112172726,6.584307027003345
2022-12-09 00:01:01.011000,46.52222494400575,6.584305752909042
2022-12-09 00:01:01.548000,46.52221864528212,6.584305786931364
2022-12-09 00:01:02.192000,46.5222123465585,6.584305820953686
2022-12-09 00:01:02.737000,46.52220604783487,6.584305854976008
2022-12-09 00:01:03.303000,46.522199749475796,6.584305779250364
2022-12-09 00:01:03.865000,46.52219345577854,6.5843060327041
2022-12-09 00:01:04.421000,46.522187157054915,6.5843060667264215
2022-12-09 00:01:04.998000,46.52218086335766,6.584306320180157
2022-12-09 00:01:05.587000,46.522174564634035,6.584306354202479
2022-12-09 00:01:06.156000,46.52216827093678,6.584306607656214
2022-12-09 00:01:06.748000,46.522161972213155,6.584306641678536
2022-12-09 00:01:07.227000,46.522155676137174,6.584306456227994
2022-12-09 00:01:07.789000,46.522149384262136,6.584306161109044
2022-12-09 00:01:08.271000,46.52214310653681,6.584305646956344
2022-12-09 00:01:08.856000,46.52213682881148,6.584305132803644
2022-12-09 00:01:09.339000,46.5221305327355,6.584304947353102
2022-12-09 00:01:09.927000,46.522124240860464,6.584304652234152
2022-12-09 00:01:10.512000,46.52211794250139,6.584304576508509
2022-12-09 00:01:11.088000,46.52211165674385,6.584304171811047
2022-12-09 00:01:11.538000,46.52210535802023,6.5843042058333685
2022-12-09 00:01:12.105000,46.52209906432297,6.584304459287104
2022-12-09 00:01:12.671000,46.52209277601512,6.584304822357446
2022-12-09 00:01:12.671000,46.522056626674896,6.584306515491417
2022-12-09 00:01:12.671000,46.522050338367045,6.584306878561759
2022-12-09 00:01:13.246000,46.52204404466979,6.5843071320154944
2022-12-09 00:01:13.246000,46.52205368889932,6.584306618887192
2022-12-09 00:01:13.246000,46.522047395202065,6.584306872340927
2022-12-09 00:01:13.822000,46.5220411345458,6.5843075634641375
2022-12-09 00:01:13.822000,46.52204836057792,6.5843071164254665
2022-12-09 00:01:13.822000,46.522042099921656,6.584307807548677
2022-12-09 00:01:14.288000,46.52203581891868,6.58430828012503
2022-12-09 00:01:14.288000,46.522045485369034,6.584307536022746
2022-12-09 00:01:14.288000,46.52203920436606,6.584308008599099
2022-12-09 00:01:14.887000,46.522032956745434,6.5843088086965835
2022-12-09 00:01:14.887000,46.52204503740369,6.584307781998384
2022-12-09 00:01:14.887000,46.52203878978307,6.5843085820958684
2022-12-09 00:01:15.371000,46.522032529126804,6.584309273219079
2022-12-09 00:01:15.371000,46.522044673745064,6.5843084071003775
2022-12-09 00:01:15.371000,46.5220384130888,6.584309098223588
2022-12-09 00:01:15.955000,46.52203215243254,6.584309789346798
2022-12-09 00:01:16.426000,46.522025864124686,6.58431015241714
2022-12-09 00:01:16.992000,46.52201961650406,6.584310952514624
2022-12-09 00:01:17.555000,46.52201334471922,6.584311534453038
2022-12-09 00:01:18.131000,46.522007112037315,6.584312443281078
